,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.isActive,away.venue.id,season,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors,away.color,away.alternateColor,away.logo,status.type.altDetail
0,401165888,s:40~l:59~e:401165888~c:401165888,2019-09-25T01:00Z,5465,True,False,False,False,"[{'type': 'event', 'headline': 'WNBA SEMIFINALS 1 - GAME 4'}]",2019-09-25T01:00Z,16,SEMI,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,True,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,True,1823,2019,4005,Mandalay Bay Event Center,Las Vegas,NV,12000.0,True,playoff,Playoff Series,WSH Wins series 3-1,True,5.0,"[{'id': '17', 'uid': 's:40~l:59~t:17', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/17?lang=en&region=us'}, {'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/16?lang=en&region=us'}]",e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,
0,401165807,s:40~l:59~e:401165807~c:401165807,2019-09-29T19:00Z,4200,True,False,False,False,"[{'type': 'event', 'headline': 'WNBA FINALS - GAME 1'}]",2019-09-29T19:00Z,17,FINAL,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,2160,2019,5946,Entertainment & Sports Arena,Washington,DC,4200.0,True,playoff,Playoff Series,WSH leads series 1-0,False,5.0,"[{'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/16?lang=en&region=us'}, {'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/18?lang=en&region=us'}]",de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,
0,401165808,s:40~l:59~e:401165808~c:401165808,2019-10-02T00:00Z,4200,True,False,False,False,"[{'type': 'event', 'headline': 'WNBA FINALS - GAME 2'}]",2019-10-02T00:00Z,17,FINAL,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,2160,2019,5946,Entertainment & Sports Arena,Washington,DC,4200.0,True,playoff,Playoff Series,Series tied 1-1,False,5.0,"[{'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/16?lang=en&region=us'}, {'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/18?lang=en&region=us'}]",de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,
0,401165809,s:40~l:59~e:401165809~c:401165809,2019-10-06T19:30Z,9170,True,False,False,False,"[{'type': 'event', 'headline': 'WNBA FINALS - GAME 3'}]",2019-10-06T19:30Z,17,FINAL,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,True,1823,2019,2160,Mohegan Sun Arena,Uncasville,CT,10000.0,True,playoff,Playoff Series,WSH leads series 2-1,False,5.0,"[{'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/18?lang=en&region=us'}, {'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/16?lang=en&region=us'}]",e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,
0,401165810,s:40~l:59~e:401165810~c:401165810,2019-10-09T00:00Z,8458,True,False,False,False,"[{'type': 'event', 'headline': 'WNBA FINALS - GAME 4'}]",2019-10-09T00:00Z,17,FINAL,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,True,1823,2019,2160,Mohegan Sun Arena,Uncasville,CT,10000.0,True,playoff,Playoff Series,Series tied 2-2,False,5.0,"[{'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/18?lang=en&region=us'}, {'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/16?lang=en&region=us'}]",e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,
0,401165811,s:40~l:59~e:401165811~c:401165811,2019-10-11T00:00Z,4200,True,False,False,False,"[{'type': 'event', 'headline': 'WNBA FINALS - GAME 5'}]",2019-10-11T00:00Z,17,FINAL,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,2160,2019,5946,Entertainment & Sports Arena,Washington,DC,4200.0,True,playoff,Playoff Series,WSH Wins series 3-2,True,5.0,"[{'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/16?lang=en&region=us'}, {'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2019/teams/18?lang=en&region=us'}]",de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,
0,401230733,s:40~l:59~e:401230733~c:401230733,2020-07-25T16:00Z,0,True,False,False,False,[],2020-07-25T16:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2184,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,
0,401230734,s:40~l:59~e:401230734~c:401230734,2020-07-25T19:00Z,0,True,False,False,False,[],2020-07-25T19:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,True,1841,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,
0,401230735,s:40~l:59~e:401230735~c:401230735,2020-07-25T21:00Z,0,True,False,False,False,[],2020-07-25T21:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,2183,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
0,401230461,s:40~l:59~e:401230461~c:401230461,2020-07-26T16:00Z,0,True,False,False,False,[],2020-07-26T16:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,2160,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,
0,401230462,s:40~l:59~e:401230462~c:401230462,2020-07-26T19:00Z,0,True,False,False,False,[],2020-07-26T19:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,True,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,977,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,
0,401230463,s:40~l:59~e:401230463~c:401230463,2020-07-26T21:00Z,0,True,False,False,False,[],2020-07-26T21:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,5190cd,f1f2f3,True,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,True,3416,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,
0,401230464,s:40~l:59~e:401230464~c:401230464,2020-07-28T23:00Z,0,True,False,False,False,[],2020-07-28T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,True,1823,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,
0,401230465,s:40~l:59~e:401230465~c:401230465,2020-07-29T01:00Z,203,True,False,False,False,[],2020-07-29T01:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,True,1841,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,
0,401230466,s:40~l:59~e:401230466~c:401230466,2020-07-29T02:00Z,0,True,False,False,False,[],2020-07-29T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2029,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,
0,401230467,s:40~l:59~e:401230467~c:401230467,2020-07-29T23:00Z,0,True,False,False,False,[],2020-07-29T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,True,1949,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,
0,401230468,s:40~l:59~e:401230468~c:401230468,2020-07-30T00:00Z,0,True,False,False,False,[],2020-07-30T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,True,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,True,1830,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,
0,401230469,s:40~l:59~e:401230469~c:401230469,2020-07-30T02:00Z,0,True,False,False,False,[],2020-07-30T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,True,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,True,2206,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,5190cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,
0,401230470,s:40~l:59~e:401230470~c:401230470,2020-07-30T22:00Z,0,True,False,False,False,[],2020-07-30T22:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2184,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,
0,401230471,s:40~l:59~e:401230471~c:401230471,2020-07-31T00:00Z,0,True,False,False,False,[],2020-07-31T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,True,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,True,977,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,
0,401230472,s:40~l:59~e:401230472~c:401230472,2020-07-31T02:00Z,0,True,False,False,False,[],2020-07-31T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,2160,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,
0,401230753,s:40~l:59~e:401230753~c:401230753,2020-07-31T23:00Z,0,True,False,False,False,[],2020-07-31T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,5190cd,f1f2f3,True,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,True,1830,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,
0,401230754,s:40~l:59~e:401230754~c:401230754,2020-08-01T00:00Z,0,True,False,False,False,[],2020-08-01T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,True,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,2183,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
0,401230755,s:40~l:59~e:401230755~c:401230755,2020-08-01T02:00Z,0,True,False,False,False,[],2020-08-01T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,True,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,True,780,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,000000,c7cfd4,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,
0,401230756,s:40~l:59~e:401230756~c:401230756,2020-08-01T20:00Z,0,True,False,False,False,[],2020-08-01T20:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,True,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2029,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,
0,401230757,s:40~l:59~e:401230757~c:401230757,2020-08-01T22:00Z,0,True,False,False,False,[],2020-08-01T22:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,True,1823,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,
0,401230758,s:40~l:59~e:401230758~c:401230758,2020-08-02T00:00Z,0,True,False,False,False,[],2020-08-02T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,True,1841,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,
0,401230759,s:40~l:59~e:401230759~c:401230759,2020-08-02T17:00Z,0,True,False,False,False,[],2020-08-02T17:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,True,1949,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,
0,401230760,s:40~l:59~e:401230760~c:401230760,2020-08-02T19:30Z,0,True,False,False,False,[],2020-08-02T19:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,True,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,True,2206,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,5190cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,
0,401230761,s:40~l:59~e:401230761~c:401230761,2020-08-02T22:00Z,0,True,False,False,False,[],2020-08-02T22:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,True,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,True,3416,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,
0,401230762,s:40~l:59~e:401230762~c:401230762,2020-08-04T22:00Z,0,True,False,False,False,[],2020-08-04T22:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,True,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,True,3416,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,
0,401230763,s:40~l:59~e:401230763~c:401230763,2020-08-04T23:00Z,0,True,False,False,False,[],2020-08-04T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,5190cd,f1f2f3,True,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,True,1949,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,
0,401230764,s:40~l:59~e:401230764~c:401230764,2020-08-05T01:00Z,0,True,False,False,False,[],2020-08-05T01:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,True,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,2160,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,
0,401230765,s:40~l:59~e:401230765~c:401230765,2020-08-05T23:00Z,0,True,False,False,False,[],2020-08-05T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,True,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,True,2029,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,
0,401230766,s:40~l:59~e:401230766~c:401230766,2020-08-06T00:00Z,0,True,False,False,False,[],2020-08-06T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,True,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,True,780,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,000000,c7cfd4,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,
0,401230767,s:40~l:59~e:401230767~c:401230767,2020-08-06T02:00Z,0,True,False,False,False,[],2020-08-06T02:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,True,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,True,2183,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,
0,401230768,s:40~l:59~e:401230768~c:401230768,2020-08-06T22:00Z,0,True,False,False,False,[],2020-08-06T22:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,5190cd,f1f2f3,True,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,True,2184,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,
0,401230769,s:40~l:59~e:401230769~c:401230769,2020-08-07T00:00Z,0,True,False,False,False,[],2020-08-07T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,True,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,True,2160,2020,7097,IMG Academy,Bradenton,FL,0.0,True,,,,,,,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,
